date,failure_info
16.08.2017,"- Район Добрич: ул. Бачо Киро х ул. Липите; ул. Хаджи Димитър 29; Югоизток; Дружба бл. 15 вх. е
- Район Добрич-селска: с. Врачанци; с. Самуилово; с. Одринци; с. Пчелник; с. Стожер -смяна водомери
- Район Балчик: ул. Златко Петков; с. Дропла
- Район Каварна: с, Селце; ул. Братя Шкорпил
- Район Тервел: с. Балик; с. Мали Ивор
- Район Г. Тошево: кв. Пастир; с. Зограф; с. Градини
- Район Шабла: с. Горун; с. Стаевци;
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
15.08.2017,"- Район Добрич: Добротица бл. 40, фирма Фама, Бул. Русия 49 - нарушено водоподаване ул. Дунав, ул. Ал. Стамболийски, ЖК Югоизток
- Район Добрич-селска: ПС О. могила, с. Смолница, с. Карапелит, с. Минково, с. Безводица
- Район Балчик: ул. ЗЛ. Петков, с. Царичино
- Район Каварна: Морска зона
- Район Г. Тошево: с. Пчеларово, с. Огражден
- Район Шабла: с. Стаевци, с. Тюленово, ПС Смин
- Район Крушари: ПС Телериг
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
14.08.2017,"- Район Добрич: Източна промишлена зона-Ел. табла; гара Юг; ул. Родопи №20; ул. Дунав-нарушено водоподаване в кв. Дунав; кв. Югоизток
- Район Добрич-селска: с. Стожер -смяна на водомери; с. Орлова могила; с. Смолница; с. Черна
- Район Балчик: ком. Двореца; с. Царичино; гр. Балчик ул. Зл. Петков
- Район Каварна: с. Вранино; с. Раковски
- Район Тервел: с. Орляк
- Район Г. Тошево: с. Изворово; с. Сърнено
- Район Шабла: с. Горун
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
11.08.2017,"- Район Добрич: ул. Свещенник Павел Атанасов  кв. Рилци  Рилски блокове кварталът над гара ЮГ  ул. Тракия кв. Изггрев  фирма  Елмарк ул. Александър Кръстев кварталът до Хуманитарна гимназия
- Район Добрич-селска: СК Тянево
- Район Балчик: с. Ляхово
- Район Каварна: Морска зона  Лозята  ул; Орлов
- Район Г. Тошево: с. Пчеларово  с. Василево
- Район Шабла: с. Горун  с. Твърдица пс. Дуранкулак
- Район Крушари: с. Крушари
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
10.08.2017,"- Район Добрич: ул. св. П. Атанасов-кв. Рилци с нарушено водоподаване.; ул. Радецки; Реджията
- Район Добрич-селска: с. Стожер-смяна на водомери; с. Лясково; с. Драганово
- Район Балчик: гр. Балчик -ул. Зл. Петков; с. Гурково
- Район Каварна: ул. България
- Район Г. Тошево: с. Ал. Стамбулийски; с. Градини
- Район Шабла: къмпинг-с. Дуранкулак
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
09.08.2017,"- Район Добрич: бул. 25 септември 55  ул. Хаджи димитър Х ул. Димитър Списаревски.  ул. Свещенник Павел Атанасов ф300  кв. Рилци  Рилски блокове кварталът над гара Юг, ще имат нарушено водоподаване поради извършване на строително монтажни дейности от фирма „Неопърл България” ЕООД, поради засягане на основен водопровод и необходимостта от подмяна на голям участък.
- Район Добрич-селска: с. Царевец  с. Стожер СК Тянево
- Район Балчик: Балчик ул. Янтра  ул. Варненска
- Район Каварна: ул. Витоша  с. Топола
- Район Тервел: ул. Черни връх  с. Орляк
- Район Г. Тошево: ул. Васил  Априлов  с. Александър Стамболийски с. Пчеларово
- Район Шабла: ул. Свобода  с. Горун  пс. Смин
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
08.08.2017,"- Район Добрич: кв. Строител 62; ул. Неофит Бозвели 9; ул. Малка Кайнарджа; кв. Дружба 40-41;
- Район Добрич-селска: с. Поп Григорово; с. Самуилово; с. Гешаново с. Карапели
- Район Балчик: ул. Райко Даскалов; с. Гурково
- Район Каварна: с. Могилище
- Район Тервел: с. Зърнево; с. Сърнец; с. Кладенци
- Район Г. Тошево: ул. Антон Страшимиров; с. Великово
- Район Шабла: кв. Свобода; пс. Дуранкулак
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
07.08.2017,"- Район Добрич: ул. П. Волов 5, бул. Русия 158, гара Север - кантона, ул. Калиакра 57
- Район Добрич-селска: с. Медово, с. Ловчанци, с. Ген. Колево
- Район Балчик: ул. Зл. Петков, СК Църква, с. Храброво
- Район Каварна: В. зона Топола, с. Раковски
- Район Тервел: с. Н. камена, с. Каблешково, с. Кладенци
- Район Г. Тошево: с. Спасово
- Район Шабла: ул. Пионерска, с. Горун, ПС Смин
- Район Крушари: с. Александрия - 2 аварии
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
04.08.2017,"- Район Добрич: Строител 65 Б; ул. Хаджи Димитър 52; ул. Поп Богомил /КПС Свежест /; бул. Русия 50 до Кауфланд
- Район Добрич-селска: с. Козлодуйци; с. Одринци; с. Ведрина; с. Безводица;
- Район Балчик: с. Оброчище; СК Църква
- Район Каварна: с. Българево
- Район Тервел: -
- Район Г. Тошево: с. Василево; с. Изворово
- Район Шабла: ул. Черни Връх; р-с Кария; пс. Смин
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
03.08.2017,"- Район Добрич: ЖК Дружба 2 и 3 - изгр. водопровод, ул. В. Левски 9, ул. Г> Кирков - под Звезда, ул. Иван Кършовски 71
- Район Добрич-селска: с. Победа, с. Драганово
- Район Балчик: ул. Зл. Петков, СК с. Църква
- Район Каварна: ул. Делфин 17
- Район Тервел: с. Жегларци, с. Мали извор
- Район Г. Тошево: с. Изворово, с. Спасово, с. Дъбовик
- Район Шабла: с. Тюленово, с. Дуранкулак, ПСОВ Шабла
- Район Крушари: с. Благовец
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
02.08.2017,"- Район Добрич: ул. В. Петлешков№36; ул. В. Петлешков№25; ул. Богдан с ул. Загоре; кв. Дружба лб. 40, 41;
- Район Добрич-селска: с. Одърци; с. Свещарово; с. Стожер; с. Дебрене; с. Орлова могила; с. Бенковски; с. Ведрина; с. Самуилово -смяна на водомери; с. Бенковски -смяна на водамери; с. Козлодуйци-смяна на водомери; с. Житница -ловна хижа
- Район Балчик: ул. Зл. Петков
- Район Каварна: ул. Братя Миладинови; морска зона
- Район Г. Тошево: с. Василево; с. Калина; с. Присад
- Район Шабла: гр. Шабла -нарушено водоподаване; с. Стаевци; ПСОВ-гр. ШАБЛА
- Район Крушари: с. Куритен
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
01.08.2017,"- Район Добрич: ул. Аврора 1  ул. Калиакра 36  ул. Иван Шишман 35  ул. Иларион макариополски 28  ул. Екзарх антим 19
- Район Добрич-селска: с. Опанец  пс. Бенковски липса ток до 16. 30 ч. с. Стожер водомери
- Район Балчик: ул. Златко Петков с. Кранево ул. Ропотамо
- Район Каварна: ул. Братя Миладинови
- Район Г. Тошево: с. Красен
- Район Шабла: с. Горун  пс. Смин
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
31.07.2017,"- Район Добрич: ул. Кирил Методи х ул. П. Хитов; кв. Режията; кв. Рилци /ул. Момин Проход / ул. Чавдар 15 /Рилци /
- Район Добрич-селска: с. Бенковски - смяна на водомери; с. Лясково; с. Одринци - смяна на водомери; напор Батово 2; в-м Свещарово; в-м Поп Григорово
- Район Балчик: ул. Златко Петков; с. Царичино;
- Район Каварна: с. Раковски; с. Вранино;
- Район Тервел: ул. Стара Планина
- Район Г. Тошево: ул. Дочо Михайлов; с. Преселенци;
- Район Шабла: с. Горичане; пс. Горун
- Район Крушари: с. Бакалово; с. Бистрец;
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
30.07.2017,"- Район Добрич: ул. "" Стоян Михайловски ""
- Район Тервел: Напор Савово
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
29.07.2017,"- Район Г. Тошево: с. Пчеларово
- Район Шабла: ПС Горун
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
28.07.2017,"- Район Г. Тошево: с. Пчеларово
- Район Шабла: пс. Горун
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
27.07.2017,"- Район Добрич: ул. Роза 17 кв. Балик  ул. Шипка 2  ул. Родопи  Хидрофор Рилски блокове  ЖК Дружба бл. 32 ЖК дружба 2 и3ул. Митко  Палаузов СК
- Район Добрич-селска: пс. Оброчище липса ток от 9ч. до 13ч. с. Ломница с. Ловчанци с. Златия с. П. Иваново с. Бенковски с. Одринци
- Район Балчик: ул. Златко Петков гр. Балчик  с. Тригорци
- Район Тервел: с. Орляк
- Район Г. Тошево: с. Градини  с. Спасово
- Район Шабла: с. Горичане  пс. Горун
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
26.07.2017,"- Район Добрич: ул. "" 8 март ""; бул. "" Добричка епопея "" / Гара Юг /; Напор Рилци; Района на ТВ кула
- Район Добрич-селска: Лясково; Житница; Владимирово; Росеново; Стефаново; Стожер
- Район Балчик: ул. "" Златко Петков ""; ул. "" Кольо Райчев ""; Соколово
- Район Тервел: Нова Камена; Тервел
- Район Г. Тошево: Кардам; Красен; Спасово
- Район Шабла: ПС "" Горун ""
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
25.07.2017,"- Район Добрич: ф-ма Фермер 2000, ул. М. Кусевич 23, Балик бл. 55 В
- Район Добрич-селска: ПС Д. Кулак, с. Смолница - 3 аварии, с. Бранище, с. Плачи дол, СК Стожер, с. Тянево, с. Житница
- Район Балчик: ул. Зл. Петков, с. Царичино
- Район Каварна: Морска зона, с. Божурец
- Район Г. Тошево: с. Градини, Индустр. зона  Ген. Тошево
- Район Шабла: ул. Нов живот, ПСОВ Шабла
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
24.07.2017,"- Район Добрич: кв. Дружба бл. 14; кв. Рилци ул. Победа; ул. Ален мак №13; гара ""Юг""; ул. П. Волов
- Район Добрич-селска: с. Стожер; с. Колево;
- Район Балчик: с. Стражица; гр. Балчик -ул. Зл. Петков
- Район Каварна: с. Нейково; с. Божурец
- Район Тервел: с. Сърнец; с. Балик
- Район Г. Тошево: с. Градини
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
23.07.2017,"- Район Добрич: ул. Димитър Ковачев  ЖК Строител  ЖК Христо Ботев  ул. Боряна  ул. Бойчо Огнянов
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
21.07.2017,"- Район Добрич: ф-ма Фермер 2000, ул. Малка Кайнарджа 12, ул. Боримечка 28
- Район Добрич-селска: ПС О. могила, с. Вратарите, с. Ген. Колево
- Район Балчик: ул. Зл. Петков
- Район Каварна: с. Нейково
- Район Тервел: ул. В. Левски
- Район Г. Тошево: с. Росица, с. Снягово
- Район Шабла: ПС Смин
- Район Крушари: с. Северци, с. Лозенец
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
20.07.2017,"- Район Добрич: кв. Балик бл. 57; ул. х. Тервел №65; ул. м. Кайнарджа №8; ул. х. Димитър №64; ул. Хр. Ботев №44; кв. Рилци  ул. Ал. Батемберг №72
- Район Добрич-селска: с. Лясково; с. Пчелино; с. Колево; с. Стожер -смяна водомери; с. Одърци -смяна водомери; с. Самуилово -смяна водомери
- Район Балчик: гр. Балчик -ул. Зл. Петков; с. Змеево
- Район Тервел: с. Бонево; с. нова Камена; с. Орляк
- Район Г. Тошево: с. Росица; с. Краище; с. Росен
- Район Крушари: с. Северци
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
19.07.2017,"- Район Добрич: ул. Стоян Михайловски 6  ул. Хаджи Димитър 64 ул. Разлог 15 и 38  ЖК Балик 44 ЖК Балик66
- Район Добрич-селска: с. Победа  с. Вратарите  с. Орлова могила
- Район Каварна: с. Топола  с. Белгун
- Район Тервел: с. Коларци  с. Орляк
- Район Г. Тошево: с. Преселенци  с. Зограф
- Район Шабла: с. Черноморци  пс. Смин
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
18.07.2017,"- Район Добрич: ул. "" Волга ""; ул. "" Странджа ""; ЖК "" Строител ""; ул.  "" Хан Тервел ""; ул. "" Иван Кършовски ""; Лозята; ЖК"" Добротица ""
- Район Добрич-селска: Смолница; Козлодуйци; Кобаклък; Смяна водомери Стожер; ПС "" Орлова могила ""
- Район Балчик: Водоем "" Албена""
- Район Каварна: Раковски
- Район Г. Тошево: ПС "" Узово "" - напор; Спасово
- Район Шабла: Горун; ПС "" Смин ""
- Район Крушари: Трасе Земенци - Загорци
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
17.07.2017,"- Район Добрич: ул. Цар Самуил 1, ул. З. Стоянов 49, ул. Иван Рилски+ ул. Ил. Макариополски, ул. Ген. Столетов+ул. Загоре, ул. Ген. Столетов 20, ул. Странджа 25
- Район Добрич-селска: с. Тянево, с. Житница - хижа,
- Район Балчик: с. Змеево
- Район Каварна: с. Раковски
- Район Тервел: с. Божан
- Район Г. Тошево: с. Спасово
- Район Шабла: с. Горичане
- Район Крушари: напор към с. Загорци
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
14.07.2017,"- Район Добрич: ул. "" Екзарх Антим 1 ""; Бул. "" Добруджа ""; Ловно-рибарско дружество; ул. "" Люлебургас ""; Бул. "" Добруджа "" - до р-т "" Гардения ""; Лозята / Орбита / - 2 аварии
- Район Добрич-селска: Славеево; Батово; ПС "" Батово 1 ""; Ловчанци - 2 аварии; Опанец; Тянево; ПС "" Бенковски ""
- Район Каварна: Видно; Раковски
- Район Тервел: Войниково
- Район Г. Тошево: ПС "" Узово "" - напор - 2 аварии
- Район Шабла: Горичане; Езерец; ПС "" Смин ""
- Район Крушари: Бистрец
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
13.07.2017,"- Район Добрич: ул. Иван Вазов 6, бул. Добр. епопея 14 - спряно водоподаване в центр. градска част, ул. Х. Димитър 48, бул. Добруджа 36
- Район Добрич-селска: с. Ген Колево, с. Черна
- Район Балчик: в. зона Белите скали, В. зона Сб. място
- Район Каварна: Приморска зона, с. Видно
- Район Г. Тошево: с. Преселенци
- Район Шабла: ПСОВ Шабла, с. Ваклино
- Район Крушари: с. Абрит
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
12.07.2017,"- Район Добрич: ул. И. Вазоз на кръстовището с ул. Ал. Константинов; Лозята  трети път; ул. Сава Огнянов; ул. И. Вазов №11
- Район Добрич-селска: с. Бранище; с. Одринци
- Район Каварна: ул. България
- Район Тервел: с. Безмер
- Район Г. Тошево: с. Преселенци
- Район Шабла: ПСОВ-гр. Шабла; с. Черноморци
- Район Крушари: пс. Телериг
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
11.07.2017,"- Район Добрич: Централна градска част  участъка между бул. Русия  бул. Добричка  епопея Лозята  и  Промишлена зона включително  кв. Рилци ул. Победа  ул. Диляна 13 квартала до хуманитарна гимназия  липса ел. захранване пс. Алмалий водоем 5-ти километър ЖК Добротица до 13ч. от ЕОН
- Район Добрич-селска: Славеево  пс. Росеново  Паскалево  Стожер  с. Приморци    с. Лясково
- Район Каварна: Вранино
- Район Тервел: с. Нова камена  с. Зърнево
- Район Г. Тошево: Сираково  Красен
- Район Шабла: Дуранкулак  Горичане  Горун
- Район Крушари: Абрит
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
10.07.2017,"- Район Добрич: ул. "" Хан Тервел ""; Ф-ма "" Фермер 2000 ""; ул. "" Морава ""; На 11. 07. 2017 г. поради авария на магистрален водопровод по ул. "" Витоша "" ще бъде спряно водоподаването от 8. 00 ч до приключване на аварията на централна градска част и промишлена зона Север
- Район Добрич-селска: Карапелит; Методиево; ПС "" Росеново ""; Лясково
- Район Балчик: Водоем "" Албена ""; Стражица
- Район Каварна: Нос Калиакра
- Район Г. Тошево: ПС "" Малина ""; Росен
- Район Шабла: Твърдица; Горун
- Район Крушари: ПС "" Телериг ""
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
08.07.2017,"- Район Добрич: ул. Цар Петър 24 -  района около Хуманитарна гимназия
- Район Добрич-селска: с. Батово
- Район Г. Тошево: с. Житен
- Район Крушари: с. Лозенец
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
07.07.2017,"- Район Добрич: ул. Л. Каравелов №36; ул. ц. Петър №24
- Район Добрич-селска: с. Лясково; с. Плачи дол; мест. Кобаклъка
- Район Каварна: с. Ст. Караджа
- Район Г. Тошево: с. Преселенци; с. Малина; с. Красен
- Район Шабла: гр. Шабла ул. П. Българанов; с. Горичане; с. Твърдица; пс. Дуранкулак
- Район Крушари: с. Северци
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
06.07.2017,"- Район Добрич: ул. Стоян  Михайловски 6  ул. Л. Каравелов 35  Лозята 2-ри път  ул. Янтра Х ул. Дунав  кв. Рилци напор
- Район Добрич-селска: с. Батово  с. Лясково  с. Богдан
- Район Балчик: с. Оброчище  с. Тригорци  ВЗ Две чешми
- Район Каварна: с. Вранино
- Район Тервел: с. Кладенци  с. Жегларци  с. Каблешково  пс. Савово
- Район Г. Тошево: с. Преселенци
- Район Шабла: с. Тюленово  с. Твърдица  водоем с. Горичане
- Район Крушари: с. Телериг  с. Лозенец
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
05.07.2017,"- Район Добрич: ул. "" Д. Списаревски ""; ул. "" Батак ""; ул. "" Л. Каравелов ""; ул. "" В. Левски ""
- Район Добрич-селска: ПС "" Батово ""; с. Батово; ПС "" Росеново ""; с. Лясково
- Район Каварна: Камен бряг
- Район Тервел: Безмер - напор
- Район Г. Тошево: Г. Тошево - Патарник; Чернооково; Узово; Преселенци
- Район Шабла: Пролез; Граничар
- Район Крушари: Ефр. Бакалово
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
04.07.2017,"- Район Добрич: ул. Димитър Ковачев х Христо Ботев; Балик бл. 37 /без вода Балик. кв. Стротел / ул. Хаджи Димитър; Балик бл. 37 вх. А
- Район Добрич-селска: с. Одринци; с. лясково; пс. Воднянци; с. Батово; пс. Росеново; пс. Безводица
- Район Г. Тошево: с. Великово; с. Изворово
- Район Шабла: с. Пролез; с. Тюленово; с. Черноморци
- Район Албена: КПС 2  Албена
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
03.07.2017,"- Район Добрич: ул. К. и Методи 10, Добротица - бл. 2, ул. Ил. Макариополски 45, ул. Цар Симеон 52
- Район Добрич-селска: с. Батово, с. О. могила, с. Тянево, с. Лясково - присъединяване
- Район Г. Тошево: с. Великово, с. Узово
- Район Шабла: с. Горун, с. Дуранкулак, с. Граничар, с. Твърдица
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
01.07.2017,"- Район Добрич: ул. "" Кирил и Методий ""
- Район Тервел: Тервел - ул. "" Гео Милев ""
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
30.06.2017,"- Район Добрич: ул. Стоян Михайловски 2; ул. Люлебургаз х ул. Иван Рилски; Дружба 1 бл. 3
- Район Добрич-селска: с. Лясково; пс. Росеново; пс. Батово 1 пс. Бенковски
- Район Балчик: -
- Район Каварна: ул. Добротица; с. Крупен
- Район Г. Тошево: кв. Пастир; с. Великово; с. Узово
- Район Шабла: ул. Кубрат 7; с. Езерец; с. Божаново; пс. Дуранкулак
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
29.06.2017,"- Район Добрич: ул. А. Кънчев 6, ул. Тимок 5,  бул. 3-ти март - СДВР, ул. Арда+ ул. П. Р. Славейков
- Район Добрич-селска: с. Батово, с. Лясково
- Район Балчик: в. зона Зл. рибка - ул. 2-ра
- Район Каварна: с. Иречек
- Район Тервел: с. Поп Груево
- Район Г. Тошево: с. Кардам
- Район Шабла: ул. Ч. море 17, ул. Кубрат 11, ул. Възраждане 6, ул. Волга 11, ПС Горун
- Район Крушари: с. Абрит
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
28.06.2017,"- Район Добрич: ул. З. Стоянов №17; ул. Устрем №10а; ул. Г. Бенковски
- Район Добрич-селска: с. Лясково; с. Драганово  с. Опанец и с. Богдан  смяна на водомери; с. Батово; с. Свещарово
- Район Каварна: пс. Каварна 1
- Район Тервел: гр. Тервел -ул. х. Аспарух бл. А1; с. Главанци
- Район Г. Тошево: с. Кардам; с. Балканци
- Район Шабла: с. Горичане
- Район Крушари: пс. Крушари напор
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
27.06.2017,"- Район Добрич: ул. "" В. Търново ""; ул. "" Места""; ул. "" Ст. Михайловски ""; Авария на ф 546 - Централна градска част и района на Хуманитарна гимназия
- Район Добрич-селска: Лясково; Пчелино; Стожер
- Район Балчик: Балчик - ул. "" Златко Петков"", ул. "" Ал. Стамболийски "";  СК "" Бобовец ""
- Район Каварна: Каварна - ул. "" Шипка ""; Иричек
- Район Тервел: Тервел - ул.  "" Хан Аспарух ""
- Район Г. Тошево: Спасово; Узово
- Район Шабла: Шабла - бл. "" Кокиче "", бл. "" Младост "", бл. "" Пионер ""; Къмпинг "" Добруджа ""; Горичане; ПС "" Крапец ""
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
26.06.2017,"- Район Добрич: ул. Васил Левски до Звезда; ул. Господин Желязков /Рилци / Балик бл. 63, пс. Минково
- Район Добрич-селска: с. Лясково; в-м Козлодуйци; с. Стожер - смяна водомери; с. Паскалево-изграждане на шахта; в-м с. Росеново; с. Батово; с. Житница
- Район Балчик: СК Бобовец / с. Бобовец /
- Район Каварна: с. Иречек
- Район Тервел: ул. Хан Аспарух; СК Зърнево
- Район Г. Тошево: с. Василево; с. Иречек;
- Район Шабла: пс. Горун
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
25.06.2017,"- Район Добрич: ЖК Балик бл 21, вхЖ, бл. 63, вх  А
- Район Балчик: с. Стражица, с. Бобовец
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
23.06.2017,"- Район Добрич: ЖК "" Добротица "" бл. 21; ул. "" Ал. Стамболийски ""
- Район Добрич-селска: Напор Батово; Стожер; Лясково; Тянево; Драганово; ПС "" Батово ""
- Район Балчик: В. зона "" Изгрев ""
- Район Каварна: Камен бряг
- Район Тервел: Тервел - ул. "" Отец Паисий ""
- Район Г. Тошево: Кардам
- Район Шабла: Твърдица; ПС "" Горун ""
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
22.06.2017,"- Район Добрич: ул. Димитър Ковачев 40; Рилци Напор / без вода Рилци /; ул
- Район Добрич-селска: с. Лясково; с. Сожер; с. Бранище; с. Паскалево; с. Владимироео; с. Бдинци; с. Одърци;
- Район Балчик: ул. Магнолия
- Район Каварна: с. Иречек
- Район Тервел: пс. Савово /смущения на водоподаване гр. Тервел /
- Район Г. Тошево: Гробищен Парк; с. Кардам; пс. Малина
- Район Шабла: пс. Горун; с. Твърдица
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
21.06.2017,"- Район Добрич: ул. Г. Кирков 15, ул. Хан Тервел 43, ул Устрем 10
- Район Добрич-селска: с. Медово
- Район Балчик: ул. Зл. Петков, с. Царичино
- Район Каварна: с. Иречек, с. Българево
- Район Тервел: с. Поп Груево
- Район Г. Тошево: с. Чернооково,  с. Огражден, с. Кардам
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
20.06.2017,"- Район Добрич: ул. Г. Кирков №32;  ул. Устрем №10; Лозята -погребите
- Район Добрич-селска: с. Черна; с. Пчелник;  с. Лясково -нов водопровод ул№1 и ул.№3
- Район Каварна: с. Вранино;  с. Челопечене
- Район Тервел: с. Зърнево
- Район Г. Тошево: пс. Малина; пс. Пчеларова
- Район Шабла: водоем -Шабла; водоем -с. Божаново; пс. Горун
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
19.06.2017,"- Район Добрич: ул. "" К. и Методий ""; ул. "" Калиакра ""; ул "" Вардар ""
- Район Добрич-селска: Поп Григорово; Карапелит; ПС "" Батово 2 ""; Победа; Долина
- Район Балчик: В. зона "" Кулака ""; Храброво
- Район Г. Тошево: Пчеларово; Малина; Изворово
- Район Шабла: Горичане; Смин; ПС "" Горун ""
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
17.06.2017,"- Район Добрич: ЖК Добротица бл. 15
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
16.06.2017,"- Район Добрич: кв. Рилци ул. княз Батемберг №68; ул. г. Скобелев №2
- Район Добрич-селска: с. Карапелит; с. Паскалево; с. Богдан
- Район Каварна: гр. Каварна-ул. Ст. Караджа02
- Район Г. Тошево: с. Изворово
- Район Шабла: с. Смин.; гр. Шабла-подмяна на водомери
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
15.06.2017,"- Район Добрич: ул. Дунав  над  Кауфланд  ул. Александър Стамболийски х ул.. Брегалница  Вторични суровини до Рилските блокове напор кв. Рилцикв. Строител от 14ч. до 16ч.
- Район Добрич-селска: Славеево  Стефаново  Лясково  Тянево  Ловчанци
- Район Балчик: Балчик ул. Тузла  ул. Калиакра с. Гурково
- Район Каварна: с. Видно
- Район Тервел: ул. Отец  Паисий гр. Тервел
- Район Г. Тошево: ГТ ул. Иван  Рилски  с. Кардам
- Район Шабла: с. Езерец  с. Тюленово  пс. Дуранкулак
- Район Крушари: с. Крагулево  пс. Абрит
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
14.06.2017,"- Район Добрич: ЖК "" Добротица ""; ул. "" Триадица ""; ул. "" Хан Омуртаг ""
- Район Добрич-селска: Батово напор - 3 аварии; Самуилово; Лясково; ПС "" Орлова могила ""; Паскалево; ПС "" Стожер ""
- Район Балчик: В. зона "" Белите скали ""; Соколово
- Район Г. Тошево: Г. Тошево - ул. "" Янтра ""; Кардам
- Район Крушари: Коритен; Зимница
С настоящото съобщение, молим жителите на упоменатите райони в област Добрич да приемат нашите извинения за причинените им неудобства."
